"Year","Disease","Number","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Avg_case","Med_case","Above_Avg","Above_Med"
2014,"Campylobacteriosis",180,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,158.307692307692,159,"Yes","Yes"
2014,"Chlamydia",2628,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,2343.53846153846,2466,"Yes","Yes"
2014,"Clostridium difficile",609,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,337.230769230769,0,"Yes","Yes"
2014,"Creutzfeldt-Jakob Disease - Classic",2,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,1.38461538461538,1,"Yes","Yes"
2014,"Cryptosporidiosis",32,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,19.3076923076923,18,"Yes","Yes"
2014,"Cyclosporiasis",1,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,1.53846153846154,2,"No","No"
2014,"Encephalitis - Viral",1,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.923076923076923,1,"Yes","No"
2014,"Giardiasis",90,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,89.4615384615385,93,"Yes","No"
2014,"Gonorrhea",113,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,126.153846153846,113,"No","No"
2014,"Group A Streptococcal Disease Invasive",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,6.38461538461539,0,"No","No"
2014,"Group A Streptococcal Disease Invasive -> Severe",8,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,6.30769230769231,7,"Yes","Yes"
2014,"Group A Streptococcal Disease Invasive -> non-Severe",14,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,9.92307692307692,12,"Yes","Yes"
2014,"Group B Streptococcal Disease of the Newborn",1,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,2.15384615384615,2,"No","No"
2014,"Haemophilus influenzae Type b Invasive Disease",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.538461538461538,1,"No","No"
2014,"Hepatitis A",3,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,4.76923076923077,3,"No","No"
2014,"Hepatitis B - Acute",4,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,6,6,"No","No"
2014,"Hepatitis B - Chronic",20,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,9.61538461538461,11,"Yes","Yes"
2014,"Hepatitis B - Chronic or Unspecified",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,6.30769230769231,0,"No","No"
2014,"Hepatitis C",323,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,275.153846153846,281,"Yes","Yes"
2014,"Hepatitis E",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.0769230769230769,0,"No","No"
2014,"Human Immunodeficiency Virus",10,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,17.0769230769231,17,"No","No"
2014,"Legionellosis",3,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,2.15384615384615,1,"Yes","Yes"
2014,"Listeriosis - Invasive",5,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,5.23076923076923,5,"No","No"
2014,"Lyme Disease - Confirmed",68,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,68.9230769230769,35,"No","Yes"
2014,"Lyme Disease - Probable",47,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,54,17,"No","Yes"
2014,"Lymphogranuloma Venereum",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.153846153846154,0,"No","No"
2014,"Malaria",3,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,3.07692307692308,3,"No","No"
2014,"Meningitis - Bacterial",2,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,1.84615384615385,2,"Yes","No"
2014,"Meningitis - Viral",15,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,10.8461538461538,6,"Yes","Yes"
2014,"Meningococcal Disease Invasive",3,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,3.92307692307692,4,"No","No"
2014,"Methicillin Resistant Staphylococcus Aureus",644,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,784.769230769231,838,"No","No"
2014,"Mumps",1,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,51.4615384615385,2,"No","No"
2014,"Pertussis",11,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,30.9230769230769,22,"No","No"
2014,"Pneumococcal Disease Invasive",66,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,41.6923076923077,49,"Yes","Yes"
2014,"Q-Fever",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,3,2,"No","No"
2014,"Rubella",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.0769230769230769,0,"No","No"
2014,"Salmonellosis",204,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,146.076923076923,145,"Yes","Yes"
2014,"Shellfish Poisoning",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.0769230769230769,0,"No","No"
2014,"Shigellosis",9,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,8.92307692307692,10,"Yes","No"
2014,"Syphilis - Infectious",63,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,30.2307692307692,22,"Yes","Yes"
2014,"Syphilis - Non-Infectious or Stage Pending",37,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,13.7692307692308,10,"Yes","Yes"
2014,"Tetanus",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.0769230769230769,0,"No","No"
2014,"Toxoplasmosis",3,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,1.38461538461538,1,"Yes","Yes"
2014,"Tuberculosis",7,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,7.15384615384615,8,"No","No"
2014,"Typhoid",2,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,1,1,"Yes","Yes"
2014,"Vancomycin Resistant Enterococcus",17,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,30.3076923076923,18,"No","No"
2014,"Verotoxigenic E.coli",10,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,12.8461538461538,14,"No","No"
2014,"West Nile Virus",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.230769230769231,0,"No","No"
2014,"Yersiniosis",2,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,2.46153846153846,2,"No","No"
2015,"Acquired Immune Deficiency Syndrome",3,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,3.76923076923077,3,"No","No"
2015,"Acute Flaccid Paralysis",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.0769230769230769,0,"No","No"
2015,"Amebiasis",6,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,5.76923076923077,6,"Yes","No"
2015,"Botulism",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.0769230769230769,0,"No","No"
2015,"Campylobacteriosis",155,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,158.307692307692,159,"No","No"
2015,"Chlamydia",2821,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,2343.53846153846,2466,"Yes","Yes"
2015,"Clostridium difficile",796,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,337.230769230769,0,"Yes","Yes"
2015,"Creutzfeldt-Jakob Disease - Classic",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,1.38461538461538,1,"No","No"
2015,"Cryptosporidiosis",17,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,19.3076923076923,18,"No","No"
2015,"Cyclosporiasis",3,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,1.53846153846154,2,"Yes","Yes"
2015,"Encephalitis - Viral",1,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.923076923076923,1,"Yes","No"
2015,"Giardiasis",83,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,89.4615384615385,93,"No","No"
2015,"Gonorrhea",129,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,126.153846153846,113,"Yes","Yes"
2015,"Group A Streptococcal Disease Invasive",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,6.38461538461539,0,"No","No"
2015,"Group A Streptococcal Disease Invasive -> Severe",9,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,6.30769230769231,7,"Yes","Yes"
2015,"Group A Streptococcal Disease Invasive -> non-Severe",15,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,9.92307692307692,12,"Yes","Yes"
2015,"Group B Streptococcal Disease of the Newborn",3,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,2.15384615384615,2,"Yes","Yes"
2015,"Haemophilus influenzae Type b Invasive Disease",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.538461538461538,1,"No","No"
2015,"Hepatitis A",1,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,4.76923076923077,3,"No","No"
2015,"Hepatitis B - Acute",9,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,6,6,"Yes","Yes"
2015,"Hepatitis B - Chronic",10,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,9.61538461538461,11,"Yes","No"
2015,"Hepatitis B - Chronic or Unspecified",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,6.30769230769231,0,"No","No"
2015,"Hepatitis C",341,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,275.153846153846,281,"Yes","Yes"
2015,"Hepatitis E",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.0769230769230769,0,"No","No"
2015,"Human Immunodeficiency Virus",17,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,17.0769230769231,17,"No","No"
2015,"Legionellosis",7,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,2.15384615384615,1,"Yes","Yes"
2015,"Listeriosis - Invasive",8,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,5.23076923076923,5,"Yes","Yes"
2015,"Lyme Disease - Confirmed",119,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,68.9230769230769,35,"Yes","Yes"
2015,"Lyme Disease - Probable",128,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,54,17,"Yes","Yes"
2015,"Lymphogranuloma Venereum",1,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.153846153846154,0,"Yes","Yes"
2015,"Malaria",4,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,3.07692307692308,3,"Yes","Yes"
2015,"Meningitis - Bacterial",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,1.84615384615385,2,"No","No"
2015,"Meningitis - Viral",17,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,10.8461538461538,6,"Yes","Yes"
2015,"Meningococcal Disease Invasive",7,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,3.92307692307692,4,"Yes","Yes"
2015,"Methicillin Resistant Staphylococcus Aureus",620,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,784.769230769231,838,"No","No"
2015,"Mumps",6,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,51.4615384615385,2,"No","Yes"
2015,"Pertussis",110,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,30.9230769230769,22,"Yes","Yes"
2015,"Pneumococcal Disease Invasive",50,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,41.6923076923077,49,"Yes","Yes"
2015,"Q-Fever",3,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,3,2,"No","Yes"
2015,"Rubella",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.0769230769230769,0,"No","No"
2015,"Salmonellosis",168,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,146.076923076923,145,"Yes","Yes"
2015,"Shellfish Poisoning",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.0769230769230769,0,"No","No"
2015,"Shigellosis",5,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,8.92307692307692,10,"No","No"
2015,"Syphilis - Infectious",42,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,30.2307692307692,22,"Yes","Yes"
2015,"Syphilis - Non-Infectious or Stage Pending",27,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,13.7692307692308,10,"Yes","Yes"
2015,"Tetanus",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.0769230769230769,0,"No","No"
2015,"Toxoplasmosis",1,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,1.38461538461538,1,"No","No"
2015,"Tuberculosis",6,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,7.15384615384615,8,"No","No"
2015,"Typhoid",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,1,1,"No","No"
2015,"Vancomycin Resistant Enterococcus",4,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,30.3076923076923,18,"No","No"
2015,"Verotoxigenic E.coli",5,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,12.8461538461538,14,"No","No"
2015,"West Nile Virus",0,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,0.230769230769231,0,"No","No"
2015,"Yersiniosis",2,6.5,1.9,0.12,18.61,1.83,-5.48,1.52,26.33,2.98,101.1,102.22,2.17,92.46,19.87,9.71,104.29,5.96,97.06,337,9.81,2.46153846153846,2,"No","No"
2016,"Acquired Immune Deficiency Syndrome",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,3.76923076923077,3,"No","No"
2016,"Acute Flaccid Paralysis",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.0769230769230769,0,"No","No"
2016,"Amebiasis",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,5.76923076923077,6,"No","No"
2016,"Botulism",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.0769230769230769,0,"No","No"
2016,"Campylobacteriosis",170,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,158.307692307692,159,"Yes","Yes"
2016,"Chlamydia",2931,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,2343.53846153846,2466,"Yes","Yes"
2016,"Clostridium difficile",874,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,337.230769230769,0,"Yes","Yes"
2016,"Creutzfeldt-Jakob Disease - Classic",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,1.38461538461538,1,"No","No"
2016,"Cryptosporidiosis",27,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,19.3076923076923,18,"Yes","Yes"
2016,"Cyclosporiasis",2,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,1.53846153846154,2,"Yes","No"
2016,"Encephalitis - Viral",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.923076923076923,1,"No","No"
2016,"Giardiasis",100,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,89.4615384615385,93,"Yes","Yes"
2016,"Gonorrhea",202,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,126.153846153846,113,"Yes","Yes"
2016,"Group A Streptococcal Disease Invasive",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,6.38461538461539,0,"No","No"
2016,"Group A Streptococcal Disease Invasive -> Severe",7,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,6.30769230769231,7,"Yes","No"
2016,"Group A Streptococcal Disease Invasive -> non-Severe",12,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,9.92307692307692,12,"Yes","No"
2016,"Group B Streptococcal Disease of the Newborn",3,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,2.15384615384615,2,"Yes","Yes"
2016,"Haemophilus influenzae Type b Invasive Disease",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.538461538461538,1,"No","No"
